split,topology,mask_id,Pigbt,Pfwd,h_value,h_normalized,n_instances,bytes,path
TrainData,Mask_3P6P_V2,055,150,150,6000,0.6000000238418579,4,245195,TrainData/Mask_3P6P_V2/055_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,055,150,200,2000,0.20000000298023224,4,244938,TrainData/Mask_3P6P_V2/055_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,055,150,200,6000,0.6000000238418579,4,246276,TrainData/Mask_3P6P_V2/055_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,055,250,100,2000,0.20000000298023224,4,245290,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,055,250,100,6000,0.6000000238418579,4,245802,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,055,250,100,8000,0.800000011920929,4,246146,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,055,250,150,2000,0.20000000298023224,4,246822,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,055,250,150,4000,0.4000000059604645,4,246194,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,055,250,150,6000,0.6000000238418579,4,246381,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,055,250,200,2000,0.20000000298023224,4,247010,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,055,250,200,8000,0.800000011920929,4,247292,TrainData/Mask_3P6P_V2/055_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,055,350,100,2000,0.20000000298023224,4,246398,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,055,350,100,4000,0.4000000059604645,4,247201,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,055,350,100,6000,0.6000000238418579,4,246666,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,055,350,100,8000,0.800000011920929,4,246946,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,055,350,150,2000,0.20000000298023224,4,245779,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,055,350,150,4000,0.4000000059604645,4,248028,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,055,350,200,4000,0.4000000059604645,4,248583,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,055,350,200,6000,0.6000000238418579,4,248426,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,055,350,200,8000,0.800000011920929,4,247775,TrainData/Mask_3P6P_V2/055_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,055,450,100,4000,0.4000000059604645,4,248189,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,055,450,100,6000,0.6000000238418579,4,248031,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,055,450,100,8000,0.800000011920929,4,248214,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,055,450,150,4000,0.4000000059604645,4,248945,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,055,450,150,8000,0.800000011920929,4,248549,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,055,450,200,2000,0.20000000298023224,4,245134,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,055,450,200,6000,0.6000000238418579,4,249708,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,055,450,200,8000,0.800000011920929,4,249266,TrainData/Mask_3P6P_V2/055_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,056,150,100,2000,0.20000000298023224,4,242005,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,056,150,100,4000,0.4000000059604645,4,244247,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,056,150,100,6000,0.6000000238418579,4,244166,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,056,150,100,8000,0.800000011920929,4,245511,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,056,150,150,2000,0.20000000298023224,4,242967,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,056,150,150,4000,0.4000000059604645,4,244988,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,056,150,200,2000,0.20000000298023224,4,244890,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,056,150,200,4000,0.4000000059604645,4,245493,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,056,150,200,6000,0.6000000238418579,4,245431,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,056,150,200,8000,0.800000011920929,4,245919,TrainData/Mask_3P6P_V2/056_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,056,250,100,2000,0.20000000298023224,4,244596,TrainData/Mask_3P6P_V2/056_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,056,250,100,6000,0.6000000238418579,4,245384,TrainData/Mask_3P6P_V2/056_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,056,250,100,8000,0.800000011920929,4,245826,TrainData/Mask_3P6P_V2/056_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,056,250,200,4000,0.4000000059604645,4,246947,TrainData/Mask_3P6P_V2/056_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,056,250,200,6000,0.6000000238418579,4,246678,TrainData/Mask_3P6P_V2/056_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,056,350,100,4000,0.4000000059604645,4,247026,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,056,350,100,8000,0.800000011920929,4,246718,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,056,350,150,2000,0.20000000298023224,4,245431,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,056,350,150,4000,0.4000000059604645,4,247605,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,056,350,150,8000,0.800000011920929,4,247309,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,056,350,200,6000,0.6000000238418579,4,247944,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,056,350,200,8000,0.800000011920929,4,247823,TrainData/Mask_3P6P_V2/056_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,056,450,100,2000,0.20000000298023224,4,245528,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,056,450,100,4000,0.4000000059604645,4,247834,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,056,450,100,6000,0.6000000238418579,4,247581,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,056,450,100,8000,0.800000011920929,4,247855,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,056,450,150,2000,0.20000000298023224,4,245897,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,056,450,150,4000,0.4000000059604645,4,248199,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,056,450,150,6000,0.6000000238418579,4,248324,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,056,450,150,8000,0.800000011920929,4,248294,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,056,450,200,2000,0.20000000298023224,4,245424,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,056,450,200,4000,0.4000000059604645,4,249017,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,056,450,200,8000,0.800000011920929,4,248792,TrainData/Mask_3P6P_V2/056_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,057,150,100,2000,0.20000000298023224,4,242021,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,057,150,100,4000,0.4000000059604645,4,244265,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,057,150,100,6000,0.6000000238418579,4,244219,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,057,150,150,2000,0.20000000298023224,4,242873,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,057,150,150,4000,0.4000000059604645,4,244991,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,057,150,150,6000,0.6000000238418579,4,244949,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,057,150,150,8000,0.800000011920929,4,245738,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,057,150,200,2000,0.20000000298023224,4,245073,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,057,150,200,6000,0.6000000238418579,4,245852,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,057,150,200,8000,0.800000011920929,4,246112,TrainData/Mask_3P6P_V2/057_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,057,250,100,4000,0.4000000059604645,4,245250,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,057,250,100,6000,0.6000000238418579,4,245383,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,057,250,150,4000,0.4000000059604645,4,246073,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,057,250,150,6000,0.6000000238418579,4,246114,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,057,250,150,8000,0.800000011920929,4,246330,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,057,250,200,8000,0.800000011920929,4,246577,TrainData/Mask_3P6P_V2/057_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,057,350,100,2000,0.20000000298023224,4,246051,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,057,350,100,6000,0.6000000238418579,4,246785,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,057,350,150,2000,0.20000000298023224,4,245491,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,057,350,150,6000,0.6000000238418579,4,247644,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,057,350,200,2000,0.20000000298023224,4,245700,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,057,350,200,6000,0.6000000238418579,4,248277,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,057,350,200,8000,0.800000011920929,4,247691,TrainData/Mask_3P6P_V2/057_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,057,450,100,2000,0.20000000298023224,4,245516,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,057,450,100,4000,0.4000000059604645,4,247731,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,057,450,100,6000,0.6000000238418579,4,247773,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,057,450,150,2000,0.20000000298023224,4,245792,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,057,450,150,4000,0.4000000059604645,4,248070,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,057,450,150,8000,0.800000011920929,4,248426,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,057,450,200,2000,0.20000000298023224,4,244930,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,057,450,200,4000,0.4000000059604645,4,249137,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,057,450,200,6000,0.6000000238418579,4,248876,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,057,450,200,8000,0.800000011920929,4,248836,TrainData/Mask_3P6P_V2/057_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,058,150,100,2000,0.20000000298023224,4,242302,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,058,150,100,4000,0.4000000059604645,4,244098,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,058,150,100,6000,0.6000000238418579,4,244341,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,058,150,100,8000,0.800000011920929,4,245788,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,058,150,150,2000,0.20000000298023224,4,243635,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,058,150,150,6000,0.6000000238418579,4,244780,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,058,150,150,8000,0.800000011920929,4,246118,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,058,150,200,4000,0.4000000059604645,4,245760,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,058,150,200,6000,0.6000000238418579,4,245525,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,058,150,200,8000,0.800000011920929,4,246153,TrainData/Mask_3P6P_V2/058_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,058,250,100,2000,0.20000000298023224,4,244873,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,058,250,100,4000,0.4000000059604645,4,245883,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,058,250,100,6000,0.6000000238418579,4,245444,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,058,250,100,8000,0.800000011920929,4,246010,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,058,250,150,2000,0.20000000298023224,4,245963,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,058,250,150,4000,0.4000000059604645,4,246637,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,058,250,150,6000,0.6000000238418579,4,246348,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,058,250,150,8000,0.800000011920929,4,246297,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,058,250,200,2000,0.20000000298023224,4,246639,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,058,250,200,4000,0.4000000059604645,4,247605,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,058,250,200,6000,0.6000000238418579,4,246800,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,058,250,200,8000,0.800000011920929,4,246567,TrainData/Mask_3P6P_V2/058_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,058,350,100,2000,0.20000000298023224,4,246122,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,058,350,100,4000,0.4000000059604645,4,247220,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,058,350,100,6000,0.6000000238418579,4,247395,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,058,350,100,8000,0.800000011920929,4,247162,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,058,350,150,4000,0.4000000059604645,4,247654,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,058,350,150,6000,0.6000000238418579,4,248012,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,058,350,150,8000,0.800000011920929,4,247604,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,058,350,200,2000,0.20000000298023224,4,245665,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,058,350,200,4000,0.4000000059604645,4,248485,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,058,350,200,8000,0.800000011920929,4,248204,TrainData/Mask_3P6P_V2/058_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,058,450,100,2000,0.20000000298023224,4,245398,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,058,450,100,4000,0.4000000059604645,4,247965,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,058,450,100,6000,0.6000000238418579,4,248224,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,058,450,100,8000,0.800000011920929,4,247905,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,058,450,150,2000,0.20000000298023224,4,245728,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,058,450,150,4000,0.4000000059604645,4,248467,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,058,450,150,6000,0.6000000238418579,4,248557,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,058,450,200,2000,0.20000000298023224,4,245357,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,058,450,200,4000,0.4000000059604645,4,248709,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,058,450,200,6000,0.6000000238418579,4,249333,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,058,450,200,8000,0.800000011920929,4,249043,TrainData/Mask_3P6P_V2/058_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,059,150,100,2000,0.20000000298023224,4,242737,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,059,150,100,4000,0.4000000059604645,4,244535,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,059,150,100,6000,0.6000000238418579,4,244615,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,059,150,150,2000,0.20000000298023224,4,243482,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,059,150,150,8000,0.800000011920929,4,246440,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,059,150,200,4000,0.4000000059604645,4,246131,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,059,150,200,8000,0.800000011920929,4,246547,TrainData/Mask_3P6P_V2/059_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,059,250,100,2000,0.20000000298023224,4,245244,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,059,250,100,6000,0.6000000238418579,4,245731,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,059,250,150,4000,0.4000000059604645,4,246593,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_3P6P_V2,059,250,150,6000,0.6000000238418579,4,246441,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,059,250,150,8000,0.800000011920929,4,246667,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,059,250,200,2000,0.20000000298023224,4,247119,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,059,250,200,4000,0.4000000059604645,4,247688,TrainData/Mask_3P6P_V2/059_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,059,350,100,2000,0.20000000298023224,4,246500,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,059,350,100,4000,0.4000000059604645,4,247558,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,059,350,100,6000,0.6000000238418579,4,247542,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,059,350,100,8000,0.800000011920929,4,247628,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_3P6P_V2,059,350,150,2000,0.20000000298023224,4,246183,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,059,350,150,8000,0.800000011920929,4,247909,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,059,350,200,2000,0.20000000298023224,4,245795,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,059,350,200,4000,0.4000000059604645,4,248796,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,059,350,200,6000,0.6000000238418579,4,248894,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_3P6P_V2,059,350,200,8000,0.800000011920929,4,248274,TrainData/Mask_3P6P_V2/059_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_3P6P_V2,059,450,100,2000,0.20000000298023224,4,245770,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_3P6P_V2,059,450,100,4000,0.4000000059604645,4,248122,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_3P6P_V2,059,450,100,6000,0.6000000238418579,4,248243,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_3P6P_V2,059,450,150,2000,0.20000000298023224,4,246032,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_3P6P_V2,059,450,150,6000,0.6000000238418579,4,248587,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_3P6P_V2,059,450,150,8000,0.800000011920929,4,248714,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_3P6P_V2,059,450,200,2000,0.20000000298023224,4,245711,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_3P6P_V2,059,450,200,4000,0.4000000059604645,4,249228,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_3P6P_V2,059,450,200,6000,0.6000000238418579,4,249538,TrainData/Mask_3P6P_V2/059_Pigbt450_Pfwd200_h6000/data.h5
